,RP1,RP2,RP3,RP4,RP5,RP6,RP7,LP1,LP2,LP3,LP4,LP5,LP6,LP7,LP_sum,LP_mean,LP_std,LP_var,LP_min,LP_max,LP_sma,LP_quantile,LP_median,LP_mad,LP_skew,LP_kurt,RAX,RAY,RAZ,RA_sum,RA_mean,RA_std,RA_var,RA_min,RA_max,RA_sma,RA_quantile,RA_median,RA_mad,RA_skew,LAX,LAY,LAZ,LA_sum,LA_mean,LA_std,LA_var,LA_min,LA_max,LA_sma,LA_quantile,LA_median,LA_mad,LA_skew,label
954,1,1,0,0,0,1,0,52,10,1,21,20,19,17,140,20.0,15.790292376436014,249.33333333333331,1,52,19.08571428571429,19.0,19.0,9.428571428571429,1.4746588323086338,3.5252552260573644,164,56,132,352,117.33333333333333,55.47371750057259,3077.3333333333335,56,164,157.3333333333334,132.0,132.0,40.88888888888889,-1.10658676880259,116,76,196,388,129.33333333333334,61.10100926607787,3733.3333333333335,76,196,166.93333333333334,116.0,116.0,44.44444444444445,0.9352195295828236,5
955,1,1,0,0,0,1,0,54,8,1,21,21,20,18,143,20.428571428571427,16.661904081438216,277.6190476190475,1,54,19.485714285714288,20.0,20.0,9.918367346938776,1.4411033978625751,3.29849488509484,8,208,140,356,118.66666666666667,101.6923464835645,10341.333333333334,8,208,152.5333333333334,140.0,140.0,73.77777777777777,-0.9024783575086065,212,152,200,564,188.0,31.74901573277509,1008.0,152,212,163.2,200.0,200.0,24.0,-1.457862967321305,5
956,1,1,0,0,0,1,0,55,6,1,22,21,20,20,145,20.714285714285715,17.240594399210696,297.2380952380952,1,55,19.914285714285718,20.0,20.0,10.244897959183675,1.3412381182935411,2.9442572003218217,84,228,216,528,176.0,79.89993742175271,6384.0,84,228,151.46666666666673,216.0,216.0,61.333333333333336,-1.6882017983707434,20,24,84,128,42.666666666666664,35.85154575933001,1285.3333333333333,20,84,133.86666666666665,24.0,24.0,27.555555555555554,1.7078263843533399,5
957,1,0,0,0,0,1,0,55,6,1,22,21,20,20,145,20.714285714285715,17.240594399210696,297.2380952380952,1,55,20.228571428571435,20.0,20.0,10.244897959183675,1.3412381182935411,2.9442572003218217,224,236,60,520,173.33333333333334,98.33276835995889,9669.333333333332,60,236,150.13333333333338,224.0,224.0,75.55555555555556,-1.7030770861459337,204,112,188,504,168.0,49.15282290977803,2416.0,112,204,137.33333333333331,188.0,188.0,37.333333333333336,-1.5278743580239982,5
958,1,1,0,0,0,1,0,55,5,1,22,21,20,21,145,20.714285714285715,17.384996267991983,302.23809523809524,1,55,20.514285714285723,21.0,21.0,10.326530612244897,1.2772622417895894,2.742500320657552,88,172,108,368,122.66666666666667,43.878620458411554,1925.3333333333333,88,172,141.60000000000005,108.0,108.0,32.88888888888889,1.3360957607299788,184,28,208,420,140.0,97.73433378296492,9552.0,28,208,133.6,184.0,184.0,74.66666666666667,-1.6152905598583507,5
959,1,1,0,0,0,1,0,56,3,1,22,21,21,22,146,20.857142857142858,18.031718086273894,325.1428571428571,1,56,20.685714285714294,21.0,21.0,10.77551020408163,1.1892196299943214,2.468157220912956,208,152,64,424,141.33333333333334,72.59017380701974,5269.333333333334,64,208,146.40000000000003,152.0,152.0,51.55555555555555,-0.6469685949215207,188,124,8,320,106.66666666666667,91.24326459160332,8325.333333333332,8,188,129.06666666666666,124.0,124.0,65.77777777777777,-0.8240075370904901,5
960,1,1,0,0,0,1,0,56,2,1,22,21,21,22,145,20.714285714285715,18.199947671301018,331.2380952380953,1,56,20.742857142857154,21.0,21.0,10.97959183673469,1.1503755058079208,2.3577768382944964,208,152,64,424,141.33333333333334,72.59017380701974,5269.333333333334,64,208,150.9333333333334,152.0,152.0,51.55555555555555,-0.6469685949215207,152,224,108,484,161.33333333333334,58.560510015994,3429.3333333333335,108,224,123.73333333333332,152.0,152.0,41.77777777777778,0.6989885498064572,5
961,1,0,0,0,0,1,0,56,2,1,22,21,21,22,145,20.714285714285715,18.199947671301018,331.2380952380953,1,56,20.74285714285715,21.0,21.0,10.97959183673469,1.1503755058079208,2.3577768382944964,244,232,224,700,233.33333333333334,10.066445913694334,101.33333333333334,224,244,162.40000000000006,232.0,232.0,7.111111111111114,0.5855827262813795,216,224,84,524,174.66666666666666,78.62145593496304,6181.333333333334,84,224,150.13333333333333,216.0,216.0,60.44444444444445,-1.7118976996724924,5
962,1,1,0,0,0,1,0,56,2,1,22,21,21,22,145,20.714285714285715,18.199947671301018,331.2380952380953,1,56,20.74285714285715,21.0,21.0,10.97959183673469,1.1503755058079208,2.3577768382944964,144,208,124,476,158.66666666666666,43.87862045841156,1925.3333333333335,124,208,159.46666666666673,144.0,144.0,32.888888888888886,1.3360957607299813,200,224,12,436,145.33333333333334,116.09191760554795,13477.333333333334,12,224,145.6,200.0,200.0,88.88888888888887,-1.6491442207762457,5
963,1,1,0,0,0,1,0,56,1,1,22,21,22,22,145,20.714285714285715,18.382185993639656,337.9047619047619,1,56,20.74285714285715,22.0,22.0,11.265306122448976,1.0749632689590398,2.170744669019748,0,40,192,232,77.33333333333333,101.29823953718709,10261.333333333332,0,192,150.40000000000006,40.0,40.0,76.44444444444444,1.4332023324805823,252,248,224,724,241.33333333333334,15.14375558880073,229.33333333333331,224,252,165.86666666666667,248.0,248.0,11.555555555555552,-1.597096992869742,5
964,1,0,0,0,0,1,0,56,1,1,22,21,22,22,145,20.714285714285715,18.382185993639656,337.9047619047619,1,56,20.714285714285722,22.0,22.0,11.265306122448976,1.0749632689590398,2.170744669019748,108,220,12,340,113.33333333333333,104.10251357836339,10837.333333333334,12,220,144.80000000000007,108.0,108.0,71.1111111111111,0.22993688673998428,224,32,232,488,162.66666666666666,113.2313266429981,12821.333333333332,32,232,177.06666666666666,224.0,224.0,87.11111111111113,-1.7223292917031288,5
965,1,1,0,0,0,1,0,56,1,1,22,21,22,22,145,20.714285714285715,18.382185993639656,337.9047619047619,1,56,20.714285714285722,22.0,22.0,11.265306122448976,1.0749632689590398,2.170744669019748,252,56,236,544,181.33333333333334,108.8362684647601,11845.333333333332,56,252,152.80000000000007,236.0,236.0,83.55555555555556,-1.6900337353121289,28,32,232,292,97.33333333333333,116.64190213355292,13605.333333333336,28,232,164.26666666666668,32.0,32.0,89.77777777777779,1.7297595667511878,5
966,1,1,0,0,0,1,0,56,1,1,21,21,22,22,144,20.571428571428573,18.37441285100146,337.6190476190476,1,56,20.685714285714294,21.0,21.0,11.183673469387756,1.1089039174925812,2.2515090086953764,52,160,40,252,84.0,66.09084656743322,4368.0,40,160,122.9333333333334,52.0,52.0,50.666666666666664,1.6680336834432488,28,204,152,384,128.0,90.42123644365851,8176.0,28,204,154.93333333333334,152.0,152.0,66.66666666666667,-1.1102634002913598,5
967,1,1,0,0,0,1,0,56,1,1,21,21,22,22,144,20.571428571428573,18.37441285100146,337.6190476190476,1,56,20.657142857142865,21.0,21.0,11.183673469387756,1.1089039174925812,2.2515090086953764,44,196,108,348,116.0,76.31513611335565,5824.0,44,196,114.40000000000006,108.0,108.0,53.333333333333336,0.46654435040920544,48,48,32,128,42.666666666666664,9.237604307034013,85.33333333333334,32,48,134.4,48.0,48.0,7.111111111111112,-1.732050807568875,5
968,1,1,0,0,0,1,0,56,1,1,21,21,22,23,145,20.714285714285715,18.39125050773044,338.23809523809524,1,56,20.657142857142865,21.0,21.0,11.265306122448976,1.0736639577044875,2.155919171593286,4,236,96,336,112.0,116.82465493208187,13648.0,4,236,121.3333333333334,96.0,96.0,82.66666666666667,0.6047479660115342,120,48,32,200,66.66666666666667,46.875722216658524,2197.3333333333335,32,120,99.46666666666665,48.0,48.0,35.55555555555556,1.5078084839697155,5
969,1,1,0,0,0,1,0,56,1,1,21,22,22,23,146,20.857142857142858,18.39772242632741,338.4761904761905,1,56,20.685714285714294,22.0,22.0,11.346938775510202,1.039996547808377,2.0796868413977236,76,132,184,392,130.66666666666666,54.01234426807758,2917.333333333333,76,184,124.80000000000004,132.0,132.0,36.44444444444445,-0.11101802327091531,120,40,132,292,97.33333333333333,50.01333155602947,2501.333333333333,40,132,86.4,120.0,120.0,38.22222222222222,-1.6205487215129546,5
970,1,1,0,0,0,1,0,56,1,1,21,22,22,23,146,20.857142857142858,18.39772242632741,338.4761904761905,1,56,20.714285714285722,22.0,22.0,11.346938775510202,1.039996547808377,2.0796868413977236,176,44,124,344,114.66666666666667,66.4931074122223,4421.333333333333,44,176,111.4666666666667,124.0,124.0,47.11111111111111,-0.6191994717448028,128,200,96,424,141.33333333333334,53.26662494783515,2837.3333333333335,96,200,95.20000000000002,128.0,128.0,39.111111111111114,1.0558318939643099,5
971,1,1,0,0,0,1,0,56,1,1,21,22,22,23,146,20.857142857142858,18.39772242632741,338.4761904761905,1,56,20.77142857142858,22.0,22.0,11.346938775510202,1.039996547808377,2.0796868413977236,12,60,252,324,108.0,126.99606293110035,16128.0,12,252,116.2666666666667,60.0,60.0,96.0,1.457862967321305,156,28,252,436,145.33333333333334,112.38030669709588,12629.333333333332,28,252,98.66666666666667,156.0,156.0,78.22222222222221,-0.42327316026800715,5
972,1,1,0,0,0,1,0,56,1,1,21,22,22,23,146,20.857142857142858,18.39772242632741,338.4761904761905,1,56,20.82857142857144,22.0,22.0,11.346938775510202,1.039996547808377,2.0796868413977236,92,0,132,224,74.66666666666667,67.6855474479843,4581.333333333334,0,132,108.00000000000003,92.0,92.0,49.77777777777777,-1.0768140682466254,136,232,0,368,122.66666666666667,116.57329597010343,13589.333333333332,0,232,114.66666666666667,136.0,136.0,81.77777777777777,-0.5079642824787978,5
973,1,1,0,0,0,1,0,56,1,1,20,22,22,23,145,20.714285714285715,18.400310556385417,338.57142857142856,1,56,20.82857142857144,22.0,22.0,11.469387755102039,1.0721429756648364,2.1410605850202034,72,100,124,296,98.66666666666667,26.025628394590846,677.3333333333334,72,124,105.33333333333334,100.0,100.0,17.777777777777775,-0.2299368867399854,160,20,120,300,100.0,72.11102550927978,5200.0,20,160,121.33333333333334,120.0,120.0,53.333333333333336,-1.1520696383139377,5
974,1,1,0,0,0,1,0,56,1,1,20,22,22,23,145,20.714285714285715,18.400310556385417,338.57142857142856,1,56,20.80000000000001,22.0,22.0,11.469387755102039,1.0721429756648364,2.1410605850202034,160,216,36,412,137.33333333333334,92.11586906355133,8485.333333333332,36,216,106.6666666666667,160.0,160.0,67.55555555555556,-1.0402551811182361,196,216,96,508,169.33333333333334,64.29100507328637,4133.333333333333,96,216,135.73333333333335,196.0,196.0,48.888888888888886,-1.545392525695022,5
975,1,1,0,0,0,1,0,56,1,1,20,22,22,23,145,20.714285714285715,18.400310556385417,338.57142857142856,1,56,20.771428571428583,22.0,22.0,11.469387755102039,1.0721429756648364,2.1410605850202034,164,196,148,508,169.33333333333334,24.440403706431145,597.3333333333333,148,196,117.60000000000005,164.0,164.0,17.777777777777782,0.9352195295828207,28,116,176,320,106.66666666666667,74.44013254510858,5541.333333333333,28,176,128.8,116.0,116.0,52.444444444444436,-0.5553422373923552,5
976,1,1,0,0,0,1,0,56,1,1,20,22,22,23,145,20.714285714285715,18.400310556385417,338.57142857142856,1,56,20.742857142857154,22.0,22.0,11.469387755102039,1.0721429756648364,2.1410605850202034,164,196,148,508,169.33333333333334,24.440403706431145,597.3333333333333,148,196,129.86666666666673,164.0,164.0,17.777777777777782,0.9352195295828207,20,144,56,220,73.33333333333333,63.79132647416366,4069.3333333333335,20,144,114.4,56.0,56.0,47.11111111111111,1.1324604352180925,5
977,1,1,0,0,0,1,0,56,1,1,20,22,22,23,145,20.714285714285715,18.400310556385417,338.57142857142856,1,56,20.71428571428573,22.0,22.0,11.469387755102039,1.0721429756648364,2.1410605850202034,100,160,220,480,160.0,60.0,3600.0,100,220,146.9333333333334,160.0,160.0,40.0,0.0,28,252,180,460,153.33333333333334,114.35616875942169,13077.333333333334,28,252,120.53333333333335,180.0,180.0,83.55555555555556,-0.9922920271794369,5
978,1,1,0,0,0,1,0,56,1,1,20,21,22,23,144,20.571428571428573,18.39254507363552,338.2857142857143,1,56,20.6857142857143,21.0,21.0,11.346938775510205,1.106045399558388,2.2215059178688836,100,172,100,372,124.0,41.569219381653056,1728.0,100,172,152.00000000000006,100.0,100.0,32.0,1.7320508075688774,36,188,68,292,97.33333333333333,80.1332224070225,6421.333333333333,36,188,120.00000000000003,68.0,68.0,60.444444444444436,1.4265280856693245,5
979,1,1,0,0,0,1,0,56,1,1,20,21,22,23,144,20.571428571428573,18.39254507363552,338.2857142857143,1,56,20.657142857142873,21.0,21.0,11.346938775510205,1.106045399558388,2.2215059178688836,232,68,208,508,169.33333333333334,88.57388629462598,7845.333333333333,68,232,158.40000000000006,208.0,208.0,67.55555555555556,-1.5900876728271143,44,44,60,148,49.333333333333336,9.237604307034013,85.33333333333334,44,60,96.00000000000003,44.0,44.0,7.111111111111112,1.732050807568875,5
980,1,1,0,0,0,1,0,56,1,1,20,21,22,23,144,20.571428571428573,18.39254507363552,338.2857142857143,1,56,20.628571428571444,21.0,21.0,11.346938775510205,1.106045399558388,2.2215059178688836,192,12,236,440,146.66666666666666,118.68164699452622,14085.333333333334,12,236,153.86666666666673,192.0,192.0,89.77777777777779,-1.4680914973965107,76,108,176,360,120.0,51.068581339214816,2608.0,76,176,98.66666666666669,108.0,108.0,37.333333333333336,0.9990174696472169,5
981,1,1,0,0,0,1,0,56,1,1,20,21,22,23,144,20.571428571428573,18.39254507363552,338.2857142857143,1,56,20.600000000000016,21.0,21.0,11.346938775510205,1.106045399558388,2.2215059178688836,8,68,240,316,105.33333333333333,120.42148202597963,14501.333333333336,8,240,141.06666666666672,68.0,68.0,89.77777777777779,1.261011611350886,112,244,36,392,130.66666666666666,105.24891131661805,11077.333333333332,36,244,110.13333333333335,112.0,112.0,75.55555555555556,0.7730030313266404,5
982,1,1,0,0,0,1,0,55,1,1,20,21,22,23,143,20.428571428571427,18.072604893015495,326.61904761904754,1,55,20.542857142857162,21.0,21.0,11.224489795918368,1.0543465892542396,2.0955389952204335,196,180,248,624,208.0,35.552777669262355,1264.0,180,248,150.6666666666667,196.0,196.0,26.666666666666668,1.3458329954115096,80,252,168,500,166.66666666666666,86.00775158864073,7397.333333333333,80,252,112.8,168.0,168.0,57.77777777777778,-0.06974438847817901,5
983,1,1,0,0,0,1,0,55,1,1,19,21,22,23,142,20.285714285714285,18.080507788907973,326.9047619047619,1,55,20.4857142857143,21.0,21.0,11.387755102040817,1.0860383736108843,2.150059549240394,24,60,148,232,77.33333333333333,63.791326474163654,4069.333333333333,24,148,141.3333333333334,60.0,60.0,47.11111111111111,1.1324604352180927,176,152,148,476,158.66666666666666,15.143755588800731,229.33333333333337,148,176,125.06666666666665,152.0,152.0,11.555555555555552,1.597096992869742,5
984,1,1,0,0,0,1,0,54,1,1,19,21,22,23,141,20.142857142857142,17.76164943005549,315.4761904761905,1,54,20.400000000000016,21.0,21.0,11.26530612244898,1.0331166976374822,2.0210180146671464,4,92,196,292,97.33333333333333,96.11104688501386,9237.333333333332,4,196,126.9333333333334,92.0,92.0,65.77777777777777,0.24894221604219421,196,212,180,588,196.0,16.0,256.0,180,212,154.39999999999998,196.0,196.0,10.666666666666666,0.0,5
985,1,1,0,0,0,1,0,54,1,1,19,21,21,23,140,20.0,17.74823934929885,315.0,1,54,20.285714285714302,21.0,21.0,11.142857142857142,1.0690262262032701,2.111167548500881,184,204,56,444,148.0,80.29943959953893,6448.0,56,204,127.20000000000007,184.0,184.0,61.333333333333336,-1.6119565292218831,184,24,100,308,102.66666666666667,80.0333263917809,6405.333333333333,24,184,150.9333333333333,100.0,100.0,54.22222222222223,0.1497710804852561,5
986,1,1,0,0,0,1,0,54,1,1,19,21,21,23,140,20.0,17.74823934929885,315.0,1,54,20.17142857142859,21.0,21.0,11.142857142857142,1.0690262262032701,2.111167548500881,108,108,88,304,101.33333333333333,11.547005383792516,133.33333333333334,88,108,126.40000000000006,108.0,108.0,8.888888888888891,-1.7320508075688732,232,220,160,612,204.0,38.57460304397182,1488.0,160,232,165.59999999999997,220.0,220.0,29.333333333333332,-1.545392525695021,5
987,1,1,0,0,0,1,0,54,1,1,19,21,21,23,140,20.0,17.74823934929885,315.0,1,54,20.085714285714303,21.0,21.0,11.142857142857142,1.0690262262032701,2.111167548500881,232,68,180,480,160.0,83.80930735902786,7024.0,68,232,116.80000000000007,180.0,180.0,61.333333333333336,-1.0127122862186069,232,220,160,612,204.0,38.57460304397182,1488.0,160,232,173.06666666666666,220.0,220.0,29.333333333333332,-1.545392525695021,5
988,1,1,0,0,0,1,0,53,1,1,18,20,21,23,137,19.571428571428573,17.434230150837774,303.95238095238085,1,53,19.94285714285716,20.0,20.0,11.061224489795919,1.0824971867623767,2.1101208268310403,40,20,100,160,53.333333333333336,41.63331998932266,1733.3333333333335,20,100,112.00000000000007,40.0,40.0,31.111111111111114,1.2933427807333957,220,224,156,600,200.0,38.157568056677825,1456.0,156,224,181.33333333333337,220.0,220.0,29.333333333333332,-1.7106626181670865,5
989,1,1,0,0,0,1,0,54,1,1,18,21,21,23,139,19.857142857142858,17.76164943005549,315.4761904761904,1,54,19.885714285714307,21.0,21.0,11.306122448979592,1.100096708496439,2.158277686863653,112,88,108,308,102.66666666666667,12.858201014657274,165.33333333333334,88,112,113.06666666666672,108.0,108.0,9.777777777777777,-1.5453925256950243,36,16,244,296,98.66666666666667,126.25899307904105,15941.333333333334,16,244,161.8666666666667,36.0,36.0,96.88888888888887,1.6832855857779745,5
990,1,0,0,0,0,1,0,53,1,1,18,20,21,23,137,19.571428571428573,17.434230150837774,303.95238095238085,1,53,19.80000000000002,20.0,20.0,11.061224489795919,1.0824971867623767,2.1101208268310403,76,188,188,452,150.66666666666666,64.66323014923809,4181.333333333333,76,188,113.60000000000005,188.0,188.0,49.77777777777778,-1.7320508075688765,80,28,200,308,102.66666666666667,88.21186617078982,7781.333333333333,28,200,161.8666666666667,80.0,80.0,64.8888888888889,1.0799595826133426,5
991,1,1,0,0,0,1,0,53,1,1,18,20,21,23,137,19.571428571428573,17.434230150837774,303.95238095238085,1,53,19.714285714285733,20.0,20.0,11.061224489795919,1.0824971867623767,2.1101208268310403,72,12,140,224,74.66666666666667,64.04165311212175,4101.333333333333,12,140,108.2666666666667,72.0,72.0,43.555555555555564,0.18705316268389652,76,176,164,416,138.66666666666666,54.60158727851539,2981.3333333333335,76,176,148.8,164.0,164.0,41.77777777777778,-1.6384093212611297,5
992,1,1,0,0,0,1,0,53,1,1,18,20,21,23,137,19.571428571428573,17.434230150837774,303.95238095238085,1,53,19.628571428571448,20.0,20.0,11.061224489795919,1.0824971867623767,2.1101208268310403,40,208,124,372,124.0,84.0,7056.0,40,208,101.06666666666669,124.0,124.0,56.0,0.0,60,168,204,432,144.0,74.93997598078077,5616.0,60,204,136.8,168.0,168.0,56.0,-1.2933427807333961,5
993,1,0,0,0,0,1,0,53,1,1,17,20,21,23,136,19.428571428571427,17.453339153842382,304.6190476190475,1,53,19.60000000000002,20.0,20.0,11.224489795918368,1.1127478816778364,2.149211811295104,112,80,12,204,68.0,51.068581339214816,2608.0,12,112,104.00000000000003,80.0,80.0,37.333333333333336,-0.9990174696472169,144,228,204,576,192.0,43.266615305567875,1872.0,144,228,135.20000000000002,204.0,204.0,32.0,-1.1520696383139375,5
994,1,1,0,0,0,1,0,53,1,1,17,20,21,24,137,19.571428571428573,17.49149453169685,305.9523809523809,1,53,19.542857142857162,20.0,20.0,11.346938775510205,1.0733577005768424,2.013671212584594,120,168,32,320,106.66666666666667,68.97342483401367,4757.333333333333,32,168,104.80000000000003,120.0,120.0,49.77777777777777,-0.8373927737041924,140,224,80,444,148.0,72.3325652801005,5232.0,80,224,145.0666666666667,140.0,140.0,50.666666666666664,0.49161304994260724,5
995,1,1,0,0,0,1,0,53,1,1,16,20,21,24,136,19.428571428571427,17.52005653393792,306.95238095238085,1,53,19.514285714285734,20.0,20.0,11.510204081632653,1.1011253193936188,2.036745047931074,96,208,172,476,158.66666666666666,57.178084379710846,3269.3333333333335,96,208,106.40000000000002,172.0,172.0,41.77777777777778,-0.9922920271794343,128,140,80,348,116.0,31.74901573277509,1008.0,80,140,147.73333333333338,128.0,128.0,24.0,-1.457862967321305,5
